75, frequency_of_stopping_time,0
76, frequency_of_stopping_time,1
77, frequency_of_stopping_time,0
78, frequency_of_stopping_time,1
79, frequency_of_stopping_time,0
80, frequency_of_stopping_time,1
81, frequency_of_stopping_time,3
82, frequency_of_stopping_time,0
83, frequency_of_stopping_time,1
84, frequency_of_stopping_time,3
85, frequency_of_stopping_time,1
86, frequency_of_stopping_time,2
87, frequency_of_stopping_time,0
88, frequency_of_stopping_time,2
89, frequency_of_stopping_time,3
90, frequency_of_stopping_time,1
91, frequency_of_stopping_time,3
92, frequency_of_stopping_time,1
93, frequency_of_stopping_time,2
94, frequency_of_stopping_time,3
95, frequency_of_stopping_time,1
96, frequency_of_stopping_time,2
97, frequency_of_stopping_time,4
98, frequency_of_stopping_time,1
99, frequency_of_stopping_time,2
100, frequency_of_stopping_time,1
101, frequency_of_stopping_time,2
102, frequency_of_stopping_time,4
103, frequency_of_stopping_time,2
104, frequency_of_stopping_time,5
105, frequency_of_stopping_time,2
106, frequency_of_stopping_time,4
107, frequency_of_stopping_time,5
108, frequency_of_stopping_time,3
109, frequency_of_stopping_time,5
110, frequency_of_stopping_time,3
111, frequency_of_stopping_time,4
112, frequency_of_stopping_time,7
113, frequency_of_stopping_time,3
114, frequency_of_stopping_time,4
115, frequency_of_stopping_time,6
116, frequency_of_stopping_time,3
117, frequency_of_stopping_time,6
118, frequency_of_stopping_time,1
119, frequency_of_stopping_time,3
120, frequency_of_stopping_time,8
121, frequency_of_stopping_time,1
122, frequency_of_stopping_time,4
123, frequency_of_stopping_time,0
124, frequency_of_stopping_time,1
125, frequency_of_stopping_time,5
126, frequency_of_stopping_time,0
127, frequency_of_stopping_time,1
128, frequency_of_stopping_time,7
129, frequency_of_stopping_time,0
130, frequency_of_stopping_time,1
131, frequency_of_stopping_time,0
132, frequency_of_stopping_time,0
133, frequency_of_stopping_time,3
134, frequency_of_stopping_time,0
135, frequency_of_stopping_time,0
136, frequency_of_stopping_time,0
137, frequency_of_stopping_time,0
138, frequency_of_stopping_time,0
139, frequency_of_stopping_time,0
140, frequency_of_stopping_time,0
141, frequency_of_stopping_time,2
142, frequency_of_stopping_time,0
143, frequency_of_stopping_time,0
144, frequency_of_stopping_time,0
145, frequency_of_stopping_time,0
146, frequency_of_stopping_time,0
147, frequency_of_stopping_time,0
148, frequency_of_stopping_time,0
149, frequency_of_stopping_time,0
150, frequency_of_stopping_time,0
151, frequency_of_stopping_time,0
152, frequency_of_stopping_time,0
153, frequency_of_stopping_time,0
154, frequency_of_stopping_time,0
155, frequency_of_stopping_time,0
156, frequency_of_stopping_time,0
157, frequency_of_stopping_time,0
158, frequency_of_stopping_time,0
159, frequency_of_stopping_time,0
160, frequency_of_stopping_time,0
161, frequency_of_stopping_time,0
162, frequency_of_stopping_time,0
163, frequency_of_stopping_time,0
164, frequency_of_stopping_time,0
165, frequency_of_stopping_time,0
166, frequency_of_stopping_time,0
167, frequency_of_stopping_time,0
168, frequency_of_stopping_time,0
169, frequency_of_stopping_time,0
170, frequency_of_stopping_time,0
171, frequency_of_stopping_time,0
172, frequency_of_stopping_time,0
173, frequency_of_stopping_time,0
174, frequency_of_stopping_time,0
175, frequency_of_stopping_time,0
176, frequency_of_stopping_time,0
177, frequency_of_stopping_time,0
178, frequency_of_stopping_time,0
179, frequency_of_stopping_time,0
180, frequency_of_stopping_time,0
181, frequency_of_stopping_time,0
182, frequency_of_stopping_time,0
183, frequency_of_stopping_time,0
184, frequency_of_stopping_time,0
185, frequency_of_stopping_time,0
186, frequency_of_stopping_time,0
187, frequency_of_stopping_time,0
188, frequency_of_stopping_time,0
189, frequency_of_stopping_time,0
190, frequency_of_stopping_time,0
191, frequency_of_stopping_time,0
192, frequency_of_stopping_time,0
193, frequency_of_stopping_time,0
194, frequency_of_stopping_time,0
195, frequency_of_stopping_time,0
196, frequency_of_stopping_time,0
197, frequency_of_stopping_time,0
198, frequency_of_stopping_time,0
199, frequency_of_stopping_time,0
200, frequency_of_stopping_time,0
201, frequency_of_stopping_time,0
202, frequency_of_stopping_time,0
203, frequency_of_stopping_time,0
204, frequency_of_stopping_time,0
205, frequency_of_stopping_time,0
206, frequency_of_stopping_time,0
207, frequency_of_stopping_time,0
208, frequency_of_stopping_time,0
209, frequency_of_stopping_time,0
210, frequency_of_stopping_time,0
211, frequency_of_stopping_time,0
212, frequency_of_stopping_time,0
213, frequency_of_stopping_time,0
214, frequency_of_stopping_time,0
215, frequency_of_stopping_time,0
216, frequency_of_stopping_time,0
217, frequency_of_stopping_time,0
218, frequency_of_stopping_time,0
219, frequency_of_stopping_time,0
220, frequency_of_stopping_time,0
221, frequency_of_stopping_time,0
222, frequency_of_stopping_time,0
223, frequency_of_stopping_time,0
224, frequency_of_stopping_time,0
225, frequency_of_stopping_time,0
226, frequency_of_stopping_time,0
227, frequency_of_stopping_time,0
228, frequency_of_stopping_time,0
229, frequency_of_stopping_time,0
230, frequency_of_stopping_time,0
231, frequency_of_stopping_time,0
232, frequency_of_stopping_time,0
233, frequency_of_stopping_time,0
234, frequency_of_stopping_time,0
235, frequency_of_stopping_time,0
236, frequency_of_stopping_time,0
237, frequency_of_stopping_time,0
238, frequency_of_stopping_time,0
239, frequency_of_stopping_time,0
240, frequency_of_stopping_time,0
241, frequency_of_stopping_time,0
242, frequency_of_stopping_time,0
243, frequency_of_stopping_time,0
244, frequency_of_stopping_time,0
245, frequency_of_stopping_time,0
246, frequency_of_stopping_time,0
247, frequency_of_stopping_time,0
248, frequency_of_stopping_time,0
249, frequency_of_stopping_time,0
250, frequency_of_stopping_time,0
251, frequency_of_stopping_time,0
252, frequency_of_stopping_time,0
253, frequency_of_stopping_time,0
254, frequency_of_stopping_time,0
255, frequency_of_stopping_time,0
256, frequency_of_stopping_time,0
257, frequency_of_stopping_time,0
258, frequency_of_stopping_time,0
259, frequency_of_stopping_time,0
260, frequency_of_stopping_time,0
261, frequency_of_stopping_time,0
262, frequency_of_stopping_time,0
263, frequency_of_stopping_time,0
264, frequency_of_stopping_time,0
265, frequency_of_stopping_time,0
266, frequency_of_stopping_time,0
267, frequency_of_stopping_time,0
268, frequency_of_stopping_time,0
269, frequency_of_stopping_time,0
270, frequency_of_stopping_time,0
271, frequency_of_stopping_time,0
272, frequency_of_stopping_time,0
273, frequency_of_stopping_time,0
274, frequency_of_stopping_time,0
275, frequency_of_stopping_time,0
276, frequency_of_stopping_time,0
277, frequency_of_stopping_time,0
278, frequency_of_stopping_time,0
279, frequency_of_stopping_time,0
280, frequency_of_stopping_time,0
281, frequency_of_stopping_time,0
282, frequency_of_stopping_time,0
283, frequency_of_stopping_time,0
284, frequency_of_stopping_time,0
285, frequency_of_stopping_time,0
286, frequency_of_stopping_time,0
287, frequency_of_stopping_time,0
288, frequency_of_stopping_time,0
289, frequency_of_stopping_time,0
290, frequency_of_stopping_time,0
291, frequency_of_stopping_time,0
292, frequency_of_stopping_time,0
293, frequency_of_stopping_time,0
294, frequency_of_stopping_time,0
295, frequency_of_stopping_time,0
296, frequency_of_stopping_time,0
297, frequency_of_stopping_time,0
298, frequency_of_stopping_time,0
299, frequency_of_stopping_time,0
300, frequency_of_stopping_time,0
301, frequency_of_stopping_time,0
302, frequency_of_stopping_time,0
303, frequency_of_stopping_time,0
304, frequency_of_stopping_time,0
305, frequency_of_stopping_time,0
306, frequency_of_stopping_time,0
307, frequency_of_stopping_time,0
308, frequency_of_stopping_time,0
309, frequency_of_stopping_time,0
310, frequency_of_stopping_time,0
311, frequency_of_stopping_time,0
312, frequency_of_stopping_time,0
313, frequency_of_stopping_time,0
314, frequency_of_stopping_time,0
315, frequency_of_stopping_time,0
316, frequency_of_stopping_time,0
317, frequency_of_stopping_time,0
318, frequency_of_stopping_time,0
319, frequency_of_stopping_time,0
320, frequency_of_stopping_time,0
321, frequency_of_stopping_time,0
322, frequency_of_stopping_time,0
323, frequency_of_stopping_time,0
324, frequency_of_stopping_time,0
325, frequency_of_stopping_time,0
326, frequency_of_stopping_time,0
327, frequency_of_stopping_time,0
328, frequency_of_stopping_time,0
329, frequency_of_stopping_time,0
330, frequency_of_stopping_time,0
331, frequency_of_stopping_time,0
332, frequency_of_stopping_time,0
333, frequency_of_stopping_time,0
334, frequency_of_stopping_time,0
335, frequency_of_stopping_time,0
336, frequency_of_stopping_time,0
337, frequency_of_stopping_time,0
338, frequency_of_stopping_time,0
339, frequency_of_stopping_time,0
340, frequency_of_stopping_time,0
341, frequency_of_stopping_time,0
342, frequency_of_stopping_time,0
343, frequency_of_stopping_time,0
344, frequency_of_stopping_time,0
345, frequency_of_stopping_time,0
346, frequency_of_stopping_time,0
347, frequency_of_stopping_time,0
348, frequency_of_stopping_time,0
349, frequency_of_stopping_time,0
350, frequency_of_stopping_time,0
351, frequency_of_stopping_time,0
352, frequency_of_stopping_time,0
353, frequency_of_stopping_time,0
354, frequency_of_stopping_time,0
355, frequency_of_stopping_time,0
356, frequency_of_stopping_time,0
357, frequency_of_stopping_time,0
358, frequency_of_stopping_time,0
359, frequency_of_stopping_time,0
360, frequency_of_stopping_time,0
361, frequency_of_stopping_time,0
362, frequency_of_stopping_time,0
363, frequency_of_stopping_time,0
364, frequency_of_stopping_time,0
365, frequency_of_stopping_time,0
366, frequency_of_stopping_time,0
367, frequency_of_stopping_time,0
368, frequency_of_stopping_time,0
369, frequency_of_stopping_time,0
370, frequency_of_stopping_time,0
371, frequency_of_stopping_time,0
372, frequency_of_stopping_time,0
373, frequency_of_stopping_time,0
374, frequency_of_stopping_time,0
375, frequency_of_stopping_time,0
376, frequency_of_stopping_time,0
377, frequency_of_stopping_time,0
378, frequency_of_stopping_time,0
379, frequency_of_stopping_time,0
380, frequency_of_stopping_time,0
381, frequency_of_stopping_time,0
382, frequency_of_stopping_time,0
383, frequency_of_stopping_time,0
384, frequency_of_stopping_time,0
385, frequency_of_stopping_time,0
386, frequency_of_stopping_time,0
387, frequency_of_stopping_time,0
388, frequency_of_stopping_time,0
389, frequency_of_stopping_time,0
390, frequency_of_stopping_time,0
391, frequency_of_stopping_time,0
392, frequency_of_stopping_time,0
393, frequency_of_stopping_time,0
394, frequency_of_stopping_time,0
395, frequency_of_stopping_time,0
396, frequency_of_stopping_time,0
397, frequency_of_stopping_time,0
398, frequency_of_stopping_time,0
399, frequency_of_stopping_time,0
400, frequency_of_stopping_time,0
401, frequency_of_stopping_time,0
402, frequency_of_stopping_time,0
403, frequency_of_stopping_time,0
404, frequency_of_stopping_time,0
405, frequency_of_stopping_time,0
406, frequency_of_stopping_time,0
407, frequency_of_stopping_time,0
408, frequency_of_stopping_time,0
409, frequency_of_stopping_time,0
410, frequency_of_stopping_time,0
411, frequency_of_stopping_time,0
412, frequency_of_stopping_time,0
413, frequency_of_stopping_time,0
414, frequency_of_stopping_time,0
415, frequency_of_stopping_time,0
416, frequency_of_stopping_time,0
417, frequency_of_stopping_time,0
418, frequency_of_stopping_time,0
419, frequency_of_stopping_time,0
420, frequency_of_stopping_time,0
421, frequency_of_stopping_time,0
422, frequency_of_stopping_time,0
423, frequency_of_stopping_time,0
424, frequency_of_stopping_time,0
425, frequency_of_stopping_time,0
426, frequency_of_stopping_time,0
427, frequency_of_stopping_time,0
428, frequency_of_stopping_time,0
429, frequency_of_stopping_time,0
430, frequency_of_stopping_time,0
431, frequency_of_stopping_time,0
432, frequency_of_stopping_time,0
433, frequency_of_stopping_time,0
434, frequency_of_stopping_time,0
435, frequency_of_stopping_time,0
436, frequency_of_stopping_time,0
437, frequency_of_stopping_time,0
438, frequency_of_stopping_time,0
439, frequency_of_stopping_time,0
440, frequency_of_stopping_time,0
441, frequency_of_stopping_time,0
442, frequency_of_stopping_time,0
443, frequency_of_stopping_time,0
444, frequency_of_stopping_time,0
445, frequency_of_stopping_time,0
446, frequency_of_stopping_time,0
447, frequency_of_stopping_time,0
448, frequency_of_stopping_time,0
449, frequency_of_stopping_time,0
450, frequency_of_stopping_time,0
451, frequency_of_stopping_time,0
452, frequency_of_stopping_time,0
453, frequency_of_stopping_time,0
454, frequency_of_stopping_time,0
455, frequency_of_stopping_time,0
456, frequency_of_stopping_time,0
457, frequency_of_stopping_time,0
458, frequency_of_stopping_time,0
459, frequency_of_stopping_time,0
460, frequency_of_stopping_time,0
461, frequency_of_stopping_time,0
462, frequency_of_stopping_time,0
463, frequency_of_stopping_time,0
464, frequency_of_stopping_time,0
465, frequency_of_stopping_time,0
466, frequency_of_stopping_time,0
467, frequency_of_stopping_time,0
468, frequency_of_stopping_time,0
469, frequency_of_stopping_time,0
470, frequency_of_stopping_time,0
471, frequency_of_stopping_time,0
472, frequency_of_stopping_time,0
473, frequency_of_stopping_time,0
474, frequency_of_stopping_time,0
475, frequency_of_stopping_time,0
476, frequency_of_stopping_time,0
477, frequency_of_stopping_time,0
478, frequency_of_stopping_time,0
479, frequency_of_stopping_time,0
480, frequency_of_stopping_time,0
481, frequency_of_stopping_time,0
482, frequency_of_stopping_time,0
483, frequency_of_stopping_time,0
484, frequency_of_stopping_time,0
485, frequency_of_stopping_time,0
486, frequency_of_stopping_time,0
487, frequency_of_stopping_time,0
488, frequency_of_stopping_time,0
489, frequency_of_stopping_time,0
490, frequency_of_stopping_time,0
491, frequency_of_stopping_time,0
492, frequency_of_stopping_time,0
493, frequency_of_stopping_time,0
494, frequency_of_stopping_time,0
495, frequency_of_stopping_time,0
496, frequency_of_stopping_time,0
497, frequency_of_stopping_time,0
498, frequency_of_stopping_time,0
499, frequency_of_stopping_time,0
500, frequency_of_stopping_time,0
500,8,140628205934307
